bootstrap,fit_succeeded,training_concordance,test_concordance,optimism,"Age, per 10-year increase",EF 20% versus EF 40%,EF 30% versus EF 40%,EF 50% versus EF 40%,EF 60% versus EF 40%,"Serum creatinine, per doubling","Serum sodium, per 5-mEq/L increase",Male versus female
75,TRUE,0.7433462956416342,0.7184288869682128,0.024917408673421404,1.7750459220704824,3.069375085218176,0.9859473876814585,0.9681900664251059,0.5204698489316754,1.5697813864654964,0.7605439317474691,1.3912909525967634
76,TRUE,0.7463133748420018,0.7481033323729953,-0.0017899575309935356,1.5371651704123575,4.834196628637497,1.5924749445323068,0.9418083340829091,1.0490060931885286,1.8438658076816947,0.8857914307561059,0.9776441298754917
77,TRUE,0.7522229397446725,0.726543743397676,0.025679196346996447,1.6226456053011569,2.192191832322857,1.184882381671327,1.122081394780581,1.3837741201999532,2.3347788237732727,0.7979670918923873,1.1753249195089408
78,TRUE,0.8021008403361345,0.7369634111207145,0.06513742921541998,1.9349544278754855,4.0271228541769775,1.723226288624721,0.8162009487339507,0.8391236281585301,2.3632707398860138,0.8543588299743261,0.6254834488703858
79,TRUE,0.7196494464944649,0.7380677998655527,-0.01841835337108777,1.5916585921591155,5.42407529550296,1.8386092985430231,0.9474596619799656,1.3429931004712496,1.2741708239889493,0.785579431783522,0.8335967457396305
80,TRUE,0.7739671478347436,0.745414385863824,0.028552761970919605,1.5781138969921262,3.9965929387413377,1.4315103477373128,1.0955097920467622,1.48564768023409,1.8153699019525082,0.812421894844889,0.8847277679652155
81,TRUE,0.7130587204206836,0.738403918179199,-0.025345197758515403,1.4810586857946888,5.467616823848304,1.6224884571091964,0.8007934185217216,0.7046793802782804,1.48240203225024,1.0229535051927932,0.8022210744092415
82,TRUE,0.7766643470192531,0.7411888984922692,0.03547544852698392,1.6832124592788913,4.7782459938936865,0.981969481623338,1.091133442191835,0.6198544979605852,2.5412537653020655,1.0315082719838604,0.6721674620949187
83,TRUE,0.7184600112218913,0.7278401997503121,-0.009380188528420819,1.6810900342013941,2.801280188113899,1.025137313452442,1.2568448432189163,1.3511442461351801,1.3043599202984208,0.6787094078381332,0.7396356442369404
84,TRUE,0.702630674002751,0.7407567463747239,-0.03812607237197285,1.4721237811165528,2.8316810205342238,1.2514051536764463,0.940447768993146,0.8253226777521359,1.4986426313280667,0.7792868372483482,0.8849611280924836
85,TRUE,0.783255954784013,0.7368193604148661,0.04643659436914693,1.632817868113531,9.154188189622337,2.0652649012313673,0.9557451254803638,1.4237871287914312,1.3385392953539788,0.8001956500687367,0.5477643277231289
86,TRUE,0.7419120847236327,0.7327859406511092,0.009126144072523434,1.7025326783707424,4.825187043637239,1.7959315272933114,0.8926525000473347,1.1390934496590206,1.2100737068172318,0.6837087664384112,0.6740450660513078
87,TRUE,0.757604815939481,0.7328339575530587,0.024770858386422345,1.7250243219064483,3.7185916476476613,1.0818401227029568,0.9785299537184012,0.5973189360237715,1.7064389463797909,1.0950038322770723,0.7945295488125989
88,TRUE,0.7512879897906131,0.7356189378661289,0.0156690519244842,1.5660325970002658,4.99818108599687,1.438805810468398,1.20688923833967,1.7900227146713612,1.61060974771008,0.7489321995325351,1.3187952724620515
89,TRUE,0.7116358302181423,0.7378757322577547,-0.02623990203961246,1.5355333288928763,4.061761530689296,0.9293868642514569,1.3476406795418112,1.2082852176409247,1.620557648171727,0.996671468115105,0.6049645260968629
90,TRUE,0.7912950600801067,0.7457505041774705,0.045544555902636286,1.32495521917987,6.253175529151918,1.928727815321496,0.9003623362292846,1.2475989469391138,1.8804760614607514,0.926855542389475,0.9215849456484426
91,TRUE,0.8028786986997699,0.7408527801786229,0.06202591852114703,1.674243301308802,5.8269974356291545,0.9284820840563128,1.2307987624300416,0.7370533526490518,2.2486343530574575,1.0817750661068883,0.5703410735725888
92,TRUE,0.7720183057812646,0.7408047632766734,0.031213542504591185,1.638602042631825,5.217429890237006,2.1603169616886224,0.7431741971050584,0.8072755773896476,1.9778824001672666,0.7306537258605932,0.7412187577492854
93,TRUE,0.7533211516618105,0.7281763180639585,0.025144833597851912,1.3589627306542877,4.511140283523709,1.0416514723178383,0.8621207148831426,0.4096801636278773,1.8458007939309888,1.0445429223885974,1.0833090281436266
94,TRUE,0.7704187396351576,0.7482953999807933,0.022123339654364305,1.3879952376042435,4.806290555090208,1.127312332972465,1.0382745372088333,0.9316056353707594,1.6250051295138086,0.8563219519986925,0.6326805407853492
95,TRUE,0.7652790506970237,0.7429655238644003,0.022313526832623443,1.1951006766001717,4.869577648007095,1.2649888103897844,1.0555949774942095,0.9499713579265137,1.5439323854222424,0.791910319474016,0.8793049814828979
96,TRUE,0.7588386543818298,0.7453183520599251,0.01352030232190471,1.5343476196218573,4.696680196920729,1.2841619175879821,0.9588151346755405,0.7239565820004941,2.6702951048203576,0.9496343094258977,0.5879573887814827
97,TRUE,0.7636027083637781,0.7324018054355133,0.03120090292826483,1.8022579073850764,8.024088314571214,1.4761875458853995,1.219351412738535,1.6132427481000837,1.1469816937045068,0.8286521876016177,0.7209042897846699
98,TRUE,0.7138660116553485,0.7285604532795544,-0.014694441624205967,1.4434429657923626,5.0170034534077566,2.4698426207437447,0.6630161256935364,0.8491541227428997,1.558145661954149,0.9295612503810315,0.8130687572734303
99,TRUE,0.833994389087743,0.7298569096321905,0.10413747945555252,1.9377260134874033,15.635774180136092,1.9850645625234187,1.3845873227316405,3.118566369563705,1.352389033778192,0.9198935933042071,0.5651732574183769
100,TRUE,0.7590361445783133,0.7413329491981178,0.01770319538019549,1.4458762329714192,5.392824137595552,1.3071080743642427,1.3260875550627786,2.2279547102568396,1.7795617803992998,0.8362350638734537,0.8641599873306756
101,TRUE,0.7558261984341377,0.7314414673965236,0.02438473103761407,1.8056421255818595,3.6340179483000816,0.9311061835009402,1.5321017830635943,1.8355758113607386,1.5375730295409777,0.7373967395130734,0.594726705140841
102,TRUE,0.7576752820219905,0.7426774224527033,0.01499785956928723,1.6611845710384674,3.289167875004424,1.1174133482177042,1.018277612406258,0.7725819480568551,2.1689501800055173,0.8748783482343461,0.8842652694204428
103,TRUE,0.7553493939847373,0.733362143474503,0.021987250510234313,1.5732286109192453,5.012566737890945,1.2927377381738996,0.7615021125622511,0.44466739666798877,1.969910751100979,1.1425938511929299,0.5811525658744106
